event_id,title,crime_type,crime_type_zh,city,state,lat,lng,source_media,news_url,pub_time,pub_ts,city_method,llm_verified,llm_score,llm_state,llm_city,llm_neighbor,llm_type,etl_dt
inc_206,Eleitores voltam às urnas neste domingo em Reginópolis para eleger prefeito e vice,fraude,诈骗,Bauru,SP,-22.299432,-49.073079,G1 Bauru,https://g1.globo.com/sp/bauru-marilia/noticia/2026/06/21/eleitores-voltam-as-urnas-neste-domingo-em-reginopolis-para-eleger-prefeito-e-vice.ghtml,2026-06-21T12:27:02+00:00,1782044822,default,,,,,,,20260622
inc_207,Inverno inicia com previsão de ser chuvoso e um pouco mais quente no Paraná; veja o que dizem os meteorologistas,outros,其他,Curitiba,PR,-25.409639,-49.249527,G1 Paraná,https://g1.globo.com/pr/campos-gerais-sul/noticia/2026/06/21/inverno-inicia-com-previsao-de-ser-chuvoso-e-um-pouco-mais-quente-no-parana-veja-o-que-dizem-os-meteorologistas.ghtml,2026-06-21T12:25:02+00:00,1782044702,default,,,,,,,20260622
inc_208,"Aos 57 anos, morre Robson Barros, ex-paquito da Xuxa",homicidio,凶杀,Salvador,BA,-12.952237,-38.493906,A Tarde,https://atarde.com.br/entretenimento/aos-57-anos-morre-robson-barros-ex-paquito-da-xuxa-1392830,2026-06-21T12:23:27+00:00,1782044607,default,,,,,,,20260622
inc_209,"Adolescente de 17 anos é assassinado a tiros dentro do banheiro de casa, na PB - Repórter PB",outros,其他,João Pessoa,PB,-7.101213,-34.858645,GNews João Pessoa #1,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQOWRQREk3TXZ1QkNmTzEtLWh4OFZTOExBdkFqN1RTOUVMTGkzYVhRYkV0SzFnYWJKcm11Q2Q2SkZPajdTeXo2S3poSUFEUEI0c3ZRaU5pZXZpcks2cnUxLWJTdHRhOUtQWC1FSTRqXzhnUlV0WGFxcEpYSkNiLW5pLUpnWnJoeHo3b3BoZDNmWER1aUFTTFpxMUdkM255b1RxUTY5dGh5Z0xaaWhXa01FazNBZl8zSmlETmZzcDJ1S2ZiSUxqRVdKLWREWXVZT2k0TVhuQkJ6cjIzZFdtVEJkZA?oc=5,2026-06-21T12:20:00+00:00,1782044400,default,,,,,,,20260622
inc_210,"Professora de 40 anos morre após colisão frontal entre moto e carro na BR-316, em Valença do Piauí",homicidio,凶杀,Teresina,PI,-5.106613,-42.802661,G1 Piauí,https://g1.globo.com/pi/piaui/noticia/2026/06/21/mulher-morre-colisao-carro-motocicleta-br-316.ghtml,2026-06-21T12:12:12+00:00,1782043932,default,,,,,,,20260622
inc_211,Julgamento de PMs por morte de delator do PCC em aeroporto comea com suspeitos foragidos,homicidio,凶杀,São Paulo,SP,-23.545983,-46.61023,Folha Cotidiano,https://redir.folha.com.br/redir/online/cotidiano/rss091/*https://www1.folha.uol.com.br/cotidiano/2026/06/julgamento-de-pms-por-morte-de-delator-do-pcc-em-aeroporto-comeca-com-suspeitos-foragidos.shtml,2026-06-21T09:00:00-03:00,1782043200,default,,,,,,,20260622
inc_212,"Mulher é sequestrada após assalto em salão de beleza na Vila Sônia, Zona Sul de São Paulo - Diário de São Paulo",roubo,抢劫,São Paulo,SP,-23.548561,-46.63395,GNews São Paulo #1,https://news.google.com/rss/articles/CBMizwFBVV95cUxPWkRmX1BVZkJuQTJyYnZhRzVwLXYtRzAwVEt0NEJFb3J5OWxGUU1UUUVDYzZ5Yi1kYy1ZbUx3T2NaUUp3aGZFRVN3cUNqVWpqM3RRTFB5RHFjVHVJbFJHbFFZcDNJVGM0bXFibGtFYjlqSnc5SHA3b0tMY2hFOEhTclJzclpLNjhNNU9sMlpTU0tpZDNERnRVTy1fS0dWNXFWY2tRcGVZQkNxRVlLMUZDenhVeFVzVjN0VXRHSUlhMlJCUjZxZXVWSnlTVUphRHfSAdQBQVVfeXFMUFZwaFhmQUM3ay1LYnBsa3VMNTRsOFRmOFVIdmR1Vml5eWhyNFA2VGRndWI1RGJxUHBkOC10TGNrTXNwQ2JaOHBXOEg3eDM3aGpLSDV2V3NfeE5ZRFFvVXhxamxiMldfZkZQZlVydUR0NF9VdzZLaC1QN1VraF9LT2prczd5MzA5YzhsbTJQWl8tcUtSbExKNGZIY2xmVzlvYTNSTGR3Mm9xS01abVc2SThWWnF5THlVZUE2QV9MR2RqOEJIQlZ6OE9rLUVoRU9VVFJWOUM?oc=5,2026-06-21T12:00:00+00:00,1782043200,title,,,,,,,20260622
inc_213,Papa Leão XIV faz homenagem a jovens mortos em acidente com time de basquete no Ceará; veja vídeo,homicidio,凶杀,Fortaleza,CE,-3.740549,-38.527525,G1 Ceará,https://g1.globo.com/ce/ceara/noticia/2026/06/21/papa-leao-xiv-faz-homenagem-a-jovens-mortos-em-acidente-com-time-de-basquete-no-ceara-veja-video.ghtml,2026-06-21T11:43:48+00:00,1782042228,default,,,,,,,20260622
inc_214,VÍDEO: mulher é sequestrada na porta de salão de beleza na Zona Sul de SP,roubo,抢劫,São Paulo,SP,-23.529937,-46.642934,G1 São Paulo,https://g1.globo.com/sp/sao-paulo/noticia/2026/06/21/video-mulher-e-sequestrada-na-porta-de-salao-de-beleza-na-zona-sul-de-sp.ghtml,2026-06-21T11:36:40+00:00,1782041800,default,,,,,,,20260622
inc_215,Roberto Rocha admite disputar o Governo e promete palanque da direita,outros,其他,São Luís,MA,-2.541748,-44.262103,Imirante MA,https://imirante.com/noticias/maranhao/2026/06/21/ipolitica-roberto-rocha-admite-disputar-o-governo-e-promete-palanque-da-direita,2026-06-21T08:30:00-03:00,1782041400,default,,,,,,,20260622
inc_216,Joviânia elege novo prefeito e vice nesse domingo; entenda,estupro,强奸,Goiânia,GO,-16.683573,-49.250508,G1 Goiás,https://g1.globo.com/go/goias/noticia/2026/06/21/joviania-elege-novo-prefeito-e-vice-nesse-domingo-entenda.ghtml,2026-06-21T11:29:30+00:00,1782041370,default,,,,,,,20260622
inc_217,Cordas Invisíveis,outros,其他,São Luís,MA,-2.524151,-44.297071,Imirante MA,https://imirante.com/noticias/sao-luis/2026/06/21/cordas-invisiveis,2026-06-21T08:16:31-03:00,1782040591,default,,,,,,,20260622
inc_218,Crianças do interior de São Paulo aguardam liberação de medicamento para tratamento contra doença rara,outros,其他,São Paulo,SP,-23.526511,-46.648313,G1 São José do Rio Preto,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2026/06/21/criancas-do-interior-de-sao-paulo-aguardam-liberacao-de-medicamento-para-tratamento-contra-doenca-rara.ghtml,2026-06-21T11:00:47+00:00,1782039647,title,,,,,,,20260622
inc_219,Projeto literário busca resgatar histórias de personagens que ajudaram a construir o Acre; Veja como participar,homicidio,凶杀,Rio Branco,AC,-9.980372,-67.829598,G1 Acre,https://g1.globo.com/ac/acre/noticia/2026/06/21/projeto-literario-busca-resgatar-historias-de-personagens-que-ajudaram-a-construir-o-acre-veja-como-participar.ghtml,2026-06-21T11:00:32+00:00,1782039632,default,,,,,,,20260622
inc_220,Resumo da semana que Quem Ama Cuida de 22 a 26: Pilar planeja matar Adriana,roubo,抢劫,São Luís,MA,-2.514264,-44.269562,Imirante MA,https://imirante.com/entretenimento/sao-luis/2026/06/21/resumo-da-semana-que-quem-ama-cuida-de-22-a-26-pilar-planeja-matar-adriana,2026-06-21T08:00:00-03:00,1782039600,default,,,,,,,20260622
inc_221,Resumo de A Nobreza do Amor de 22 a 27 de junho tem Mirinho sabotando medicamento de Tonho,sequestro,绑架,São Luís,MA,-2.520459,-44.290894,Imirante MA,https://imirante.com/entretenimento/sao-luis/2026/06/21/resumo-de-a-nobreza-do-amor-de-22-a-27-de-junho-tem-mirinho-sabotando-medicamento-de-tonho,2026-06-21T08:00:00-03:00,1782039600,default,,,,,,,20260622
inc_222,Duas apostas do Paraná acertam 5 números e são premiadas na Mega-Sena,outros,其他,Curitiba,PR,-25.444713,-49.289553,G1 Paraná,https://g1.globo.com/pr/campos-gerais-sul/noticia/2026/06/21/duas-apostas-do-parana-acertam-5-numeros-e-sao-premiadas-na-mega-sena.ghtml,2026-06-21T10:42:54+00:00,1782038574,default,,,,,,,20260622
inc_223,Flávio Bolsonaro usa slogan de Lula e diz que candidatura à Presidência foi uma 'missão dada',outros,其他,São Luís,MA,-2.522545,-44.306672,Imirante MA,https://imirante.com/noticias/brasil/2026/06/21/ipolitica-flavio-bolsonaro-usa-slogan-de-lula-e-diz-que-candidatura-a-presidencia-foi-uma-missao-dada,2026-06-21T07:37:39-03:00,1782038259,default,,,,,,,20260622
inc_224,Renan Santos promete ‘desmantelar facções’ e diz que Belém terá ‘combate ao crime e desfavelização’ | Política | O Liberal - O Liberal,outros,其他,Belém,PA,-1.47984,-48.473534,GNews Belém #1,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQSTZiRXVwSU13SlFCRUZLUzdQSG9Tb01PV1RmMURRcGRjdklOeGZiZV9DdUpRX2Y5WUQ5ZWFTYW9DTUM2RzNFNFo0LVRtc1J4X3RsSU5ueWwzREwtdy0zQ1NoTW1xeWVOOTg5dWI4TG1McGo0WG51R2tZd2ZvTnVDS2Fkalg0NTMzZ1ZscWpsR1VsUjdBTk5IYV90ZGppdmx2QnhrczAtazgwR1JxMVJYNDZIWGdZaHFpaERCdEc5U3VMRTdMU0pRZzJ2ZnM2azVsVG1LbW5GWnZnNUXSAdsBQVVfeXFMUEk2YkV1cElNd0pRQkVGS1M3UEhvU29NT1dUZjFEUXBkY3ZJTnhmYmVfQ3VKUV9mOVlEOWVhU2FvQ01DNkczRTRaNC1UbXNSeF90bElObnlsM0RMLXctM0NTaE1tcXllTjk4OXViOExtTHBqNFhudUdrWXdmb051Q0thZGpYNDUzM2dWbHFqbEdVbFI3QU5OSGFfdGRqaXZsdkJ4a3MwLWs4MEdScTFSWDQ2SFhnWWhxaWhEQnRHOVN1TEU3TFNKUWcydmZzNms1bFRtS21uRlp2ZzVF?oc=5,2026-06-21T10:20:24+00:00,1782037224,title,,,,,,,20260622
inc_225,Renan Santos promete ‘desmantelar facções’ e diz que Belém terá ‘combate ao crime e desfavelização’ | Política | O Liberal - O Liberal,outros,其他,Belém,SP,-1.464548,-48.513816,GNews Santos #1,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPbXhaY19mQU40TkYzWE1QcmFJQzRLYURPZ1ZVVDZfQ2sycW9EVzNWdGUzTWhTSkpWaXRjTHVMbklvbGw5NGhrMURHeThmV2Y0bDM5bW9xLTVRcmpSTkg3WkN0aDNYOC1pSXJRY2xlM0hsVEYtLUhOc3JpamV2VTZ3VE4tOGdOQ0M2UlQ2UkV5MGNZSlZqQ3RuWXhFSGVManBHeVlUaDh5Q1J1ZC0zZnpiREp3cjJ1azRzbENnUklhWEJNNVhtaExNSk50V1RWZGZ2Q2JNb0JB0gHbAUFVX3lxTFBJNmJFdXBJTXdKUUJFRktTN1BIb1NvTU9XVGYxRFFwZGN2SU54ZmJlX0N1SlFfZjlZRDllYVNhb0NNQzZHM0U0WjQtVG1zUnhfdGxJTm55bDNETC13LTNDU2hNbXF5ZU45ODl1YjhMbUxwajRYbnVHa1l3Zm9OdUNLYWRqWDQ1MzNnVmxxamxHVWxSN0FOTkhhX3Rkaml2bHZCeGtzMC1rODBHUnExUlg0NkhYZ1locWloREJ0RzlTdUxFN0xTSlFnMnZmczZrNWxUbUttbkZadmc1RQ?oc=5,2026-06-21T10:00:00+00:00,1782036000,title,,,,,,,20260622
inc_226,SJC: morte de Rodolfo e Kátia faz 16 anos; matador está foragido - sampi.net.br,policia,警方,São José dos Campos,SP,-23.211721,-45.912545,GNews São José dos Campos #1,https://news.google.com/rss/articles/CBMizwFBVV95cUxOajk2dEUxdHMxS25DTUp4VEcyclpKUnY0SnU1REFpeGxQZk9PcGdBcFpsOFNBRV9GRVVUcG84dVRxLU1WZXJNOGF6N0FwYi03RU4yc1FZdENQTzdoblJ5M2hyZk83OTlOY3UzYmRsNDQzVHA2aDhxNGdFTlJ0Z0VqRzFMelV0VFJGVFhkMkg3MFE4QmlzMUtwWkJYcU5qSzdocDZzc1V1b1YtaXVXaWs4RW5KVEl4WWZuaEN2YlE0TFo3N1JuclFHbEF2bVVuWW8?oc=5,2026-06-21T09:56:27+00:00,1782035787,default,,,,,,,20260622
inc_227,Vice-prefeita acusada de desviar R$ 41 mil para mãe de santo também responde por servidora fantasma,fraude,诈骗,Santos,SP,-23.96853,-46.344941,G1 Santos,https://g1.globo.com/sp/santos-regiao/noticia/2026/06/21/vice-prefeita-acusada-de-desviar-r-41-mil-para-mae-de-santo-tambem-responde-por-servidora-fantasma.ghtml,2026-06-21T09:16:34+00:00,1782033394,default,,,,,,,20260622
inc_228,Influenciador viraliza com X-Tudo gigante em praia no litoral de SP: 'Dá um coro em várias de alta gastronomia',outros,其他,Santos,SP,-23.959411,-46.341382,G1 Santos,https://g1.globo.com/sp/santos-regiao/noticia/2026/06/21/influenciador-viraliza-com-x-tudo-gigante-em-praia-no-litoral-de-sp-da-um-coro-em-varias-de-alta-gastronomia.ghtml,2026-06-21T09:16:26+00:00,1782033386,default,,,,,,,20260622
inc_229,Polícia identifica grupo que derrubou casal de moto e agrediu vítimas em SP,roubo,抢劫,Santos,SP,-23.947931,-46.313921,G1 Santos,https://g1.globo.com/sp/santos-regiao/noticia/2026/06/21/policia-identifica-grupo-que-derrubou-casal-de-moto-e-agrediu-vitimas-em-sp.ghtml,2026-06-21T09:16:19+00:00,1782033379,default,,,,,,,20260622
inc_230,A erosão silenciosa da soberania pelo crime organizado - Gazeta do Povo,outros,其他,Rio de Janeiro,RJ,-22.891945,-43.154754,GNews Rio de Janeiro #1,https://news.google.com/rss/articles/CBMisAFBVV95cUxPcG5KYkxaeW4tMXoxRmxJc0pOR1d3S216MXB6N1lreVE1RVFydzJWOHlQNGtGbXoyejdkLWlRTW9WMi1QX01qUTlEb2F1b3VIYzEyN0wyM0xzbHRJWmk5ZC1CN0xBNGtzemxqai1ROG95aGc0TkRzYlMzQklxUEh3TnJLZnF1MVhoV2xBTWlnVjFjeEszd1dBZkpFTU1aYUpGeGRlSHM1NnNld0RaR1Riag?oc=5,2026-06-21T09:01:00+00:00,1782032460,default,,,,,,,20260622
inc_231,"RJ tem uma das populações inadimplentes mais envelhecidas do país, aponta estudo",outros,其他,Rio de Janeiro,RJ,-22.913423,-43.185862,G1 Rio de Janeiro,https://g1.globo.com/rj/rio-de-janeiro/noticia/2026/06/21/rj-tem-uma-das-populacoes-inadimplentes-mais-envelhecidas-do-pais-aponta-estudo.ghtml,2026-06-21T09:00:42+00:00,1782032442,url,,,,,,,20260622
inc_232,Do fuzil ao carro roubado: grupos de WhatsApp viram vitrine do crime - Extra online,roubo,抢劫,Rio de Janeiro,RJ,-22.910455,-43.161749,GNews Rio de Janeiro #1,https://news.google.com/rss/articles/CBMizwFBVV95cUxQSDI2VExqUFA2Q3h0MFpDcWRKTW83UHhvSm11VkIyVGhmT1JvclpFdHgtNzRfMWNDWVl0SVFvb0l0TjBNWTg0RmRTU2VFekxRZl8yS1VNU1Naa0oxMUFuTmc0d1pKeVZLY3hqVlRfdjBvTUtJZEJvUmZYNUY4ZHFhM3hwZUpiN2IxMnJYZ2tJdHk0YWg0d1E2Ykl6SUR1SkM3eF9DUFpaS0s2VVZGVTZoVzVaRmE4bkUwTjE1cHdVdUthcGk5Q0FMLWZRelF3RnfSAd4BQVVfeXFMT3ctMnJNdjg1WEQ3UGVMM2dKWUhHM0ZRQV9KcmNVZ0ZoV1BnaG5QUHJzT05VVFZwSk9fLUF3OGw3MUVEa2NxSFlyaUZuMzBPOWktby1NNjZ5VEpDeXRRWFMxQm4wQ19BSnB1cHlZeHMzb2tEWGt4YnY0N2ZhdURVNmFjbXBJbDNjS0tFQ2pzTEM5enppUWNieTdSbVZYdEExbnlIN2ZvR2VZeV9vTk1uRmMtWDZTTGdBSFplM2pwaVZYQ0lOMmJwcWFKNmZuRkI4alJhYVFXZmhEUklCcTlB?oc=5,2026-06-21T09:00:16+00:00,1782032416,default,,,,,,,20260622
inc_233,"Caso Gritzbach, delator do PCC: o que dizem acusação, defesa e a sentença que mandou os PMs a júri - Estadão",faccao,派系,São Paulo,SP,-23.553955,-46.641569,GNews São Paulo #1,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOdXdhaXlBdU9PQVRTdTQ5aE1oMi1pX1pHTHk0WjN3Ul9GWE5xd0pZQWw3dl9FNnRWYXpLMkp4UmpZdnhkSURWckxxdTF0SExGdEVWUlNsSlE5cHNwbjhpQUdSbG5OTC1CZ0dhTnBvam1vODNuVS01R1dVZ3dpTFN2azJvbi1RYm9uM1QzQjlidGxHSl83N3QyVmtMVHNUZFE4ZU1qanl5TjJMR0xYNkp1OFlNNWM3YndZYllhOVFTWWd6WGc0Qk5KM3ZVX1dlekVKWjdB0gHYAUFVX3lxTE96M0ptWVBhZ1F4QW52bFNTU0hCWTA1ZDAyMWRGV0JNMW03Z2hQVkpKeUdaZ2tHaXY2d0JUaEREXzNabWtsQ0NFdzlqczlQY3ZFQ0hPWGZTMkNSd1Q3QjhUZ2ptQjg4SEo5bXlWNzU0dzQ3d2wwelQ0NllwazdJanhBNWVBclpmQXd6cXB6MXNfNWYtZE5ZR2tidjBnSWNIT0hTTmhFbU9sb0E4OThPVThPNjZucmlLNTNBY2I3dXBSRkphVmt6RlFOQWF6amFGVTlKSktaRXJueA?oc=5,2026-06-21T08:30:00+00:00,1782030600,default,,,,,,,20260622
inc_234,Menos frio e mais chuva na Serra de SC: como o El Niño vai afetar o inverno em uma das regiões mais geladas do Brasil,homicidio,凶杀,Florianópolis,SC,-27.580034,-48.531557,G1 Santa Catarina,https://g1.globo.com/sc/santa-catarina/noticia/2026/06/21/el-nino-chuva-neve-o-que-esperar-inverno-serra-catarinense.ghtml,2026-06-21T08:24:08+00:00,1782030248,default,,,,,,,20260622
inc_235,Prefeitura do Rio sanciona lei que cria programa de educação financeira nas escolas municipais,fraude,诈骗,Rio de Janeiro,RJ,-22.90175,-43.162877,G1 Rio de Janeiro,https://g1.globo.com/rj/rio-de-janeiro/noticia/2026/06/21/prefeitura-do-rio-sanciona-lei-que-cria-programa-de-educacao-financeira-nas-escolas-municipais.ghtml,2026-06-21T08:00:52+00:00,1782028852,url,,,,,,,20260622
inc_236,Bebê que sofreu queimaduras durante banho em maternidade completa 1 ano e família celebra recuperação no AC,violencia,暴力,Rio Branco,AC,-9.982991,-67.823232,G1 Acre,https://g1.globo.com/ac/acre/noticia/2026/06/21/bebe-que-sofreu-queimaduras-durante-banho-em-maternidade-completa-1-ano-e-familia-celebra-recuperacao-no-ac.ghtml,2026-06-21T08:00:30+00:00,1782028830,default,,,,,,,20260622
inc_237,Caso Gritzbach: júri de PMs acusados de matar delator do PCC começa nesta segunda,homicidio,凶杀,São Paulo,SP,-23.573577,-46.610442,G1 São Paulo,https://g1.globo.com/sp/sao-paulo/noticia/2026/06/21/caso-gritzbach-juri-de-pms-acusados-de-matar-delator-do-pcc-comeca-nesta-segunda.ghtml,2026-06-21T08:00:10+00:00,1782028810,default,,,,,,,20260622
inc_238,"'Minha filha, vá simbora, saia daqui': pescador encara com bom humor encontro com baleias em alto-mar; VÍDEO",roubo,抢劫,Recife,PE,-8.066743,-34.863878,G1 Pernambuco,https://g1.globo.com/pe/pernambuco/noticia/2026/06/21/minha-filha-va-simbora-saia-daqui-pescador-encara-com-bom-humor-encontro-com-baleias-em-alto-mar-video.ghtml,2026-06-21T08:00:08+00:00,1782028808,default,,,,,,,20260622
inc_239,"Classificados do crime: grupos de WhatsApp viram feirão ilegalde armas, drogas e veículos roubados - O Globo",roubo,抢劫,Rio de Janeiro,RJ,-22.902402,-43.188992,GNews Rio de Janeiro #1,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNS0lDVExsWEREZ1FPODg0S0cybVE1RTlhTmx3ZWFDUndIWHlVTks3U1NiZERCX0RJNmJEM01OVmJ2blN6UUQ4TXk2a0V0VVFOUTR1ckcyRjcydkltcmlxNk1VdWY0bWhzSGdOVFJkMGFQRlpnOUdqUG9mRGNSTnVLVXhVX2pjVGZiTDJPdnlPZU5scVhmbi1xOVZNdm1KWTY0UjQ3aDlOM21VWGUtZjlOb1pjWXdJQWR0cTdfSmRIQnBvOFkwQVo2dmhndmhTd1A4VjhPZU0wcjF0ZXBBamxER0ZWTVZLQdIB9AFBVV95cUxNdi1XSms1dHEwZWlicXRlRXlON1hQOXEybXotSXFwbTRTVHN2ZklrSXVNamlod0RnTEU4SEh6QUI5X3RFY0xBR1lvallYYWVlNGRtZC14MkFlWU9DSjk5aWRVZXZtTDFxUlBaUVR6N2Q0RVVFeVFEWGZfM1dvYXhUUmtUb194T3o3RGV2ODlQREZLRFVRMXJ4am9qanhXcDZBazNEMGRVcnkxQjlDUGZoV01XVHhDSVVfRzdrS2ZMNjF0cjV2ckdLWjJ3U1Z0U1ZXc0VQbENaOUFYanBFeV90YS0tY3cyVlVaazFGLXFjUDRZVmNo?oc=5,2026-06-21T07:30:12+00:00,1782027012,default,,,,,,,20260622
inc_240,'Ilhas flutuantes': estruturas com plantas e materiais reutilizados ajudam a purificar a água e podem ser usadas no campo,fraude,诈骗,Vitória,ES,-20.314128,-40.304285,G1 Espírito Santo,https://g1.globo.com/es/espirito-santo/sul-es/noticia/2026/06/21/ilhas-flutuantes-estruturas-com-plantas-e-materiais-reutilizados-ajudam-a-purificar-a-agua-e-podem-ser-usadas-no-campo.ghtml,2026-06-21T07:01:49+00:00,1782025309,default,,,,,,,20260622
inc_241,"Após sofrer assaltos e ser baleado no trabalho, taxista paranaense encerra 59 anos de carreira no dia do vencimento da CNH: 'Eu mereço'",homicidio,凶杀,Curitiba,PR,-25.433855,-49.284784,G1 Paraná,https://g1.globo.com/pr/norte-noroeste/noticia/2026/06/21/apos-sofrer-assaltos-e-ser-baleado-no-trabalho-taxista-paranaense-encerra-59-anos-de-carreira-no-dia-do-vencimento-da-cnh-eu-mereco.ghtml,2026-06-21T07:01:20+00:00,1782025280,default,,,,,,,20260622
inc_242,"‘Por que eu vou embora?’: engenheira de SP decide ‘largar tudo’ e viver na praia de Jericoacoara, no Ceará",outros,其他,Fortaleza,CE,-3.702549,-38.536638,G1 Ceará,https://g1.globo.com/ce/ceara/noticia/2026/06/21/por-que-eu-vou-embora-engenheira-de-sp-decide-largar-tudo-e-viver-na-praia-de-jericoacoara-no-ceara.ghtml,2026-06-21T07:01:15+00:00,1782025275,default,,,,,,,20260622
inc_243,"Maior que o Uruguai: Amazonas tem área protegida do tamanho de um país, mas enfrenta desafio de fiscalização",violencia,暴力,Manaus,AM,-3.13488,-60.029055,G1 Amazonas,https://g1.globo.com/am/amazonas/noticia/2026/06/21/maior-que-o-uruguai-amazonas-tem-area-protegida-do-tamanho-de-um-pais-mas-enfrenta-desafio-de-fiscalizacao.ghtml,2026-06-21T07:00:55+00:00,1782025255,default,,,,,,,20260622
inc_244,"Um ano após ver pais morrerem em queda de balão em SC, sobrevivente desabafa: 'parece que não há responsáveis'",homicidio,凶杀,Florianópolis,SC,-27.575768,-48.556118,G1 Santa Catarina,https://g1.globo.com/sc/santa-catarina/noticia/2026/06/21/um-ano-apos-ver-pais-morrerem-em-queda-de-balao-em-sc-sobrevivente-desabafa-parece-que-nao-ha-responsaveis.ghtml,2026-06-21T07:00:54+00:00,1782025254,default,,,,,,,20260622
inc_245,"CV, TCP e milícia no centro do poder político no Rio: entenda os elos de chefões do crime com deputados da Alerj - O Globo",faccao,派系,Rio de Janeiro,RJ,-22.927149,-43.178281,GNews Rio de Janeiro #1,https://news.google.com/rss/articles/CBMi9wFBVV95cUxNSUdhVnJhdGtUdVR1aVpqTlVoLXRSZUE0SVlya2lNamxFSFY0Tl9qMTdxbElRNzRUODhiT01rLVUtb0k4TE5TbGVwb0JvRzRvdi12eUlTS2FrMENsTWxJQ2xaTTc3UGxhWmpScDlmbW42cmVDSzc5VnQ4MXlyOFQ5UlIyOTNpRE1vdFB2LUhSX1RFemU2cUtfcnhsMzUyWjJYeXljY3ZZdElqZVVsSVZtaVA1TVNrS2k0ZnlyS1hxeVpjYUd5Y2Rlb3ZvWlVDZFhNZExOcVFrdUpfSWF4THRDV3JzSXQ1akdOVzNJeF9Xd0tydXVEWjlJ0gGGAkFVX3lxTE81MEh3VmlnSThnS2RvU3pxY3dPU2hzTFlYNnRJTzl6T3c3cFFxZXFBNmFZa092cV9hLVhjaEZrUkZkeXBzQVdxU1RrbF8zWFFUTG01RkczeDdZRERURHBRUHBPQTFZYTUtTTNxRWNRTzlWSjVqSUxrdGpHMi1KaGlLc29hdE4tWExxbWlHZDdRRzZ0UFBmTHV0QmV6ZUpNQzlObThual9vQ1h4ZV9WS3JSV19NRjZqMm5OS1FfTlpxcV9tSFNTZmtBQXJHOU9lOWp1SUxrT3dxRVRraW9MckpfS1A3VzhIRXRJUGhiSDlWRVFCcHNJaVJKODNVcERaZXh0ZHBxOUE?oc=5,2026-06-21T06:00:29+00:00,1782021629,default,,,,,,,20260622
inc_246,Policiais da Core vão a júri por morte em operação do Jacarezinho,homicidio,凶杀,Rio de Janeiro,RJ,-22.898982,-43.153574,G1 Rio de Janeiro,https://g1.globo.com/rj/rio-de-janeiro/noticia/2026/06/21/policiais-da-core-vao-a-juri-por-morte-em-operacao-do-jacarezinho.ghtml,2026-06-21T06:00:19+00:00,1782021619,url,,,,,,,20260622
inc_247,Menina picada por escorpião em tênis no DF completa uma semana intubada e sem previsão de alta,homicidio,凶杀,Brasília,DF,-15.789899,-47.870412,G1 Distrito Federal,https://g1.globo.com/df/distrito-federal/noticia/2026/06/21/menina-picada-por-escorpiao-em-tenis-no-df-completa-uma-semana-intubada-e-sem-previsao-de-alta.ghtml,2026-06-21T05:00:10+00:00,1782018010,default,,,,,,,20260622
inc_248,Homem é preso suspeito de estuprar criança em Vila Nova dos Martírios,estupro,强奸,São Luís,MA,-2.561437,-44.304301,Imirante MA,https://imirante.com/noticias/vila-nova-dos-martirios/2026/06/21/homem-e-preso-suspeito-de-estuprar-crianca-em-vila-nova-dos-martirios,2026-06-21T02:00:00-03:00,1782018000,default,,,,,,,20260622
inc_249,Operação desarticula núcleo de facção criminosa em São Luís,violencia,暴力,São Luís,MA,-2.552529,-44.259604,Imirante MA,https://imirante.com/noticias/sao-luis/2026/06/21/operacao-desarticula-nucleo-de-faccao-criminosa-em-sao-luis,2026-06-21T01:00:00-03:00,1782014400,title,,,,,,,20260622
inc_250,Queda de balão em Praia Grande completa 1 ano com inquérito reaberto e sem culpados,homicidio,凶杀,Florianópolis,SC,-27.599592,-48.550801,G1 Santa Catarina,https://g1.globo.com/sc/santa-catarina/noticia/2026/06/21/queda-de-balao-em-praia-grande-completa-1-ano-com-inquerito-reaberto-e-sem-culpados.ghtml,2026-06-21T03:00:21+00:00,1782010821,default,,,,,,,20260622
inc_251,"Pé de servidor que amputou o próprio membro para receber R$ 1,5 milhão foi encontrado dentro da mochila dele",roubo,抢劫,Salvador,BA,-12.960031,-38.487924,G1 Bahia,https://g1.globo.com/ba/feira-de-santana-regiao/noticia/2026/06/21/servidor-que-amputou-o-proprio-pe-teve-membro-encontrado-dentro-de-mochila.ghtml,2026-06-21T03:00:18+00:00,1782010818,default,,,,,,,20260622
inc_252,Alerta extremo falso da Defesa Civil: veja o que se sabe e o que ainda falta esclarecer,violencia,暴力,Rio de Janeiro,RJ,-22.882937,-43.174029,G1 Rio de Janeiro,https://g1.globo.com/tecnologia/noticia/2026/06/21/alerta-extremo-falso-da-defesa-civil-veja-o-que-se-sabe-e-o-que-ainda-falta-esclarecer.ghtml,2026-06-21T03:00:09+00:00,1782010809,default,,,,,,,20260622
